"example-numCases";"example-numValues";"example-value";"example-index";"ProfileInternalColumnName";"ProfileSourceAttributeName";"ProfileInputName";"domainAnalyse-name";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
1;1;"Smith W. John";5;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"Walter Rottinghaus";6;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"12/16/1978";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"16.01.2018";1;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"16.12.1978";2;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1949-12-17";3;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1989-05-02";4;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1992-06-15";5;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"2003-12-06";6;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"16.11.1978";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"16.12.1978";1;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1949-12-18";2;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1978-16-12";3;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1989-05-03";4;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1992-06-16";5;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"2003-12-06";6;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"07801211963";0;"S_5";"Description";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"HI:123456";1;"S_5";"Description";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"44 7700 900109,44 7700 900005";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"44 7700 900147";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"44 7700 900301";2;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"44 7700 900489";3;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"447700 900696 , +447801211963";4;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"447700 900696 , +447a01211963";5;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"dr.john.smith@gmail.c";0;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"jane.watson@gmail.com";1;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"john.smith@.com";2;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"smith.john@gmail.com";3;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1";0;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"3";1;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
3;1;"4";3;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"2";0;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"3";2;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
3;1;"4";3;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"1";0;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"2";1;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"3";2;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
3;1;"4";4;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"Z046";0;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"Z050";2;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
2;1;"Z051";3;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"M"
1;1;"68";0;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"71";1;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"96";2;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"Alease Cusworth";0;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"Cuculich Kristofer";1;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"Mr. Redler Ezequiel";2;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;1;"2003-12-06";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"NULL";2;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;1;"2003-12-06";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"NULL";2;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"44 7700 900389";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"44 7700 900480";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"44 7700 900556";2;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"dr.john.smith@gmail.c";0;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"smith.john@gmail.com";1;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"Z021";0;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"Z049";1;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;1;"33";0;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"43";1;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"Shute Arlie";0;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"Volle Elbert";1;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"1940-02-9";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"1952-08-07";1;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"1940-02-10";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"1952-08-08";1;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"44 7700 900272";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"44 7700 900696";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"jane.watson@gmail.com";0;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"john.smith@.com";1;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"2";0;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"4";1;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"3";0;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"4";1;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"3";0;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"4";1;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mal"
1;1;"48";0;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"97";1;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"Idiart Renaldo";0;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"Nogoda Garth";1;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"1966-04-11";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"2001-04-14";1;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"1966-04-12";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"2001-04-15";1;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"44 7700 900147";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"44 7700 900537";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;1;"17";0;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"38";1;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"A. Whitman";0;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"Esteban Foussell";1;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"1956-05-16";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"1972-09-00";1;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"1956-05-17";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"1972-09-01";1;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"44 7700 900198";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"44 7700 900662";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"2";0;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"4";1;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"2";0;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"4";1;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"Z021";0;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"Z049";1;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"male"
1;1;"31";0;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"46";1;"S_0";"RecID";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"Lupita Isidoro";0;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"Sarmiento Olene";1;"S_1";"FullName";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1992-04-28";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1997-12-03";1;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1992-04-29";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1997-12-04";1;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"44 7700 900155";0;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"44 7700 900991,44 7700 900059";1;"S_6";"Mobile";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"jane.watson@gmail.com";0;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"john.w.smith@gmail.com";1;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1";0;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"4";1;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"1";0;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"4";1;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"3";0;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"4";1;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"Z049";0;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
1;1;"Z051";1;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"mle"
3;1;"01\\01\\1998";0;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
3;1;"16.11.1978";3;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"16.12.1978";6;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1905-06-02";7;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1933-09-01";8;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1939-05-11";9;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1952-12-18";10;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1953-06-22";11;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1956-05-15";12;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1960-09-15";13;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1971-03-27";14;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1988-10-25";15;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1993-03-04";16;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"2001-05-06";17;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
8;1;"2001.07.01";18;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
7;1;"2003-12-06";26;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"4038-11-20";33;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"5.1.1982";34;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
2;1;"NULL";35;"S_3";"CalculatedDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
3;1;"01\\01\\1998";0;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"16.11.1978";3;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1905-06-03";4;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1933-09-00";5;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1939-05-12";6;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1952-12-19";7;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1953-06-23";8;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1956-05-16";9;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1960-09-16";10;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1971-03-28";11;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1988-10-26";12;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"1993-03-05";13;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"2001-05-07";14;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
9;1;"2001.07.01";15;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
7;1;"2003-12-06";24;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"4038-11-21";31;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"5.1.1982";32;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"781216";33;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"B. 1982-01-05";34;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
2;1;"NULL";35;"S_4";"BirthDate";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
2;1;"07801211963";0;"S_5";"Description";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
2;1;"HI:123456";2;"S_5";"Description";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
1;1;"dr.john.smith@gmail.c";0;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"jane.watson@gmail.com";1;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
2;1;"john.smith@.com";7;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"john.smith@gmail.com";9;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
3;1;"john.w.smith@gmail.com";14;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"john.will.smith@gmail.com";17;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
4;1;"smith.john@gmail.com";22;"S_7";"Email";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"1";0;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"2";5;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
7;1;"3";11;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
9;1;"4";18;"S_8";"directmailing";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
3;1;"1";0;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"2";3;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"3";8;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
16;1;"4";13;"S_9";"directemail";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
10;1;"1";0;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
7;1;"2";10;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"3";17;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
4;1;"4";23;"S_10";"directtelephone";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"Z021";0;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"Z046";5;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"Z049";11;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
6;1;"Z050";17;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
5;1;"Z051";23;"S_11";"titleCode";"in";"enum";"GD";"S_2";"ru_RollupOnGD";"null"
