"item-count";"item-percent";"item-value";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
1;"33.3333333333%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
1;"33.3333333333%";"2";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
1;"33.3333333333%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
2;"66.6666666667%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
1;"33.3333333333%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
2;"66.6666666667%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
1;"33.3333333333%";"Z050";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Femail"
1;"100%";"25";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"Maldanado Madge";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"femal";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"1943-05-17";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"1943-05-18";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"44 7700 900350";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"john.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"1";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"2";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"100%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femal"
1;"16.6666666667%";"13";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"49";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"70";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"80";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"90";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"98";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Doerner Ema";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Karen Wolf";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Maryln Szigethy";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Ms. Chelsie Channel";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Ms.Christen Klinker";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Tisch Elizebeth";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
6;"100%";"Female";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1960-07-15";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1978-11-14";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1997-06-15";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2003-10-04";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2003-12-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"N/A";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1960-07-16";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1978-11-15";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1997-06-16";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2003-10-05";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2003-12-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"N/A";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
4;"66.6666666667%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";"HI:123456";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900028";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900147";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900198";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900561";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900662,44 7700 900059";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"44 7700 900945";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
4;"66.6666666667%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"john.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"john.will.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
4;"66.6666666667%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";;"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"2";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";"Z021";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
2;"33.3333333333%";"Z046";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"16.6666666667%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Female"
1;"100%";"32";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"Elizbeth Kazmer R.Ph";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"FEMALE";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"1981-01-12";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"1981-01-13";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"44 7700 900480";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"Z021";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
1;"100%";"23";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"Shinabery Tamie";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"femle";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"1947-09-23";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"1947-09-24";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"44 7700 900032";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"100%";"Z049";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"femle"
1;"50%";"30";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"42";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"Choulnard Mollie";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"Handon Donette";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
2;"100%";"fmale";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
2;"100%";"2001.07.01";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
2;"100%";"2001.07.01";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"44 7700 900483";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"44 7700 900945";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"dr.john.smith@gmail.c";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"50%";"Z050";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"fmale"
1;"100%";"44";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"Laverne Clumpner";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"m";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"2003-12-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"2003-12-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"44 7700 900552";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"john.smith@.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"100%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"m"
1;"14.2857142857%";"1";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"2";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"4";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"16";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"37";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"40";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"83";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Adam Whitman RPA";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Dr. J.W. Smith";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Dr. John Smith";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Edythe Hodgen";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Fleisner Edward CIA";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Smith W. John";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Walter Rottinghaus";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
7;"100%";"M";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"12/16/1978";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"16.01.2018";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"16.12.1978";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1949-12-17";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1989-05-02";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1992-06-15";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"2003-12-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"16.11.1978";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"16.12.1978";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1949-12-18";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1978-16-12";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1989-05-03";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1992-06-16";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"2003-12-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
5;"71.4285714286%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"HI:123456";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";;"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"44 7700 900109,44 7700 900005";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"44 7700 900147";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"44 7700 900301";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"44 7700 900489";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"447700 900696 , +447801211963";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"447700 900696 , +447a01211963";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"smith.john@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"dr.john.smith@gmail.c";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"john.smith@.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
3;"42.8571428571%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"3";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
3;"42.8571428571%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"2";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
3;"42.8571428571%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"2";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"Z046";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
2;"28.5714285714%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"14.2857142857%";"Z050";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"100%";"73";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"Cryderman Felton";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"mail";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"2001-01-01";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"2001-01-02";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"44 7700 900625";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"1";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";"2";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"100%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"33.3333333333%";"68";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"71";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"96";"S_0";"LONG";"RecID";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"Alease Cusworth";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"Cuculich Kristofer";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"Mr. Redler Ezequiel";"S_1";"STRING";"FullName";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"100%";"Mail";"S_2";"STRING";"GD";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"66.6666666667%";"2003-12-06";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"NULL";"S_3";"STRING";"CalculatedDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"66.6666666667%";"2003-12-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"NULL";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"100%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"44 7700 900389";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"44 7700 900480";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"44 7700 900556";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"dr.john.smith@gmail.c";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"33.3333333333%";"smith.john@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
